Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [300]
[288]    0.0    0.00    0.00       1         void std::__destroy_aux<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, __false_type) [288]
                0.00    0.00       4/4           void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [203]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >) [291]
[289]    0.0    0.00    0.00       1         void std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > const&) [289]
                0.00    0.00       1/1           void std::__uninitialized_fill_n_aux<std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > const&, __false_type) [293]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_fill_n_a<double*, unsigned int, double, double>(double*, unsigned int, double const&, std::allocator<double>) [292]
[290]    0.0    0.00    0.00       1         void std::uninitialized_fill_n<double*, unsigned int, double>(double*, unsigned int, double const&) [290]
                0.00    0.00       1/1           void std::__uninitialized_fill_n_aux<double*, unsigned int, double>(double*, unsigned int, double const&, __true_type) [294]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned int, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [280]
[291]    0.0    0.00    0.00       1         void std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >) [291]
                0.00    0.00       1/1           void std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > const&) [289]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned int, double const&, std::allocator<double> const&) [284]
[292]    0.0    0.00    0.00       1         void std::__uninitialized_fill_n_a<double*, unsigned int, double, double>(double*, unsigned int, double const&, std::allocator<double>) [292]
                0.00    0.00       1/1           void std::uninitialized_fill_n<double*, unsigned int, double>(double*, unsigned int, double const&) [290]
-----------------------------------------------
                0.00    0.00       1/1           void std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > const&) [289]
[293]    0.0    0.00    0.00       1         void std::__uninitialized_fill_n_aux<std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > const&, __false_type) [293]
                0.00    0.00       4/4           void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [191]
-----------------------------------------------
                0.00    0.00       1/1           void std::uninitialized_fill_n<double*, unsigned int, double>(double*, unsigned int, double const&) [290]
[294]    0.0    0.00    0.00       1         void std::__uninitialized_fill_n_aux<double*, unsigned int, double>(double*, unsigned int, double const&, __true_type) [294]
                0.00    0.00       1/1           double* std::fill_n<double*, unsigned int, double>(double*, unsigned int, double const&) [295]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_fill_n_aux<double*, unsigned int, double>(double*, unsigned int, double const&, __true_type) [294]
[295]    0.0    0.00    0.00       1         double* std::fill_n<double*, unsigned int, double>(double*, unsigned int, double const&) [295]
                0.00    0.00       1/1           double* std::__fill_n<true>::fill_n<double*, unsigned int, double>(double*, unsigned int, double const&) [285]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<Gate**, Gate*>(Gate**, Gate**, std::allocator<Gate*>) [297]
[296]    0.0    0.00    0.00       1         void std::_Destroy<Gate**>(Gate**, Gate**) [296]
                0.00    0.00       1/1           void std::__destroy_aux<Gate**>(Gate**, Gate**, __true_type) [286]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Gate*, std::allocator<Gate*> >::~vector() [279]
[297]    0.0    0.00    0.00       1         void std::_Destroy<Gate**, Gate*>(Gate**, Gate**, std::allocator<Gate*>) [297]
                0.00    0.00       1/1           void std::_Destroy<Gate**>(Gate**, Gate**) [296]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>) [299]
[298]    0.0    0.00    0.00       1         void std::_Destroy<std::string*>(std::string*, std::string*) [298]
                0.00    0.00       1/1           void std::__destroy_aux<std::string*>(std::string*, std::string*, __false_type) [287]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::~vector() [283]
[299]    0.0    0.00    0.00       1         void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>) [299]
                0.00    0.00       1/1           void std::_Destroy<std::string*>(std::string*, std::string*) [298]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >) [301]
[300]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [300]
                0.00    0.00       1/1           void std::__destroy_aux<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, __false_type) [288]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [281]
[301]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >) [301]
                0.00    0.00       1/1           void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [300]
-----------------------------------------------
                                   1             __gmon_start__ [302]
                0.00    0.00       1/1           atexit [5]
[302]    0.0    0.00    0.00       1+1       __gmon_start__ [302]
                                   1             __gmon_start__ [302]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [231] FileExists(std::string) [35] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(int const&) const [103] Gate** std::__copy<true, std::random_access_iterator_tag>::copy<Gate*>(Gate* const*, Gate* const*, Gate**)
  [99] OR::gateOutput(Wire*)  [18] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [87] Wire** std::__copy<true, std::random_access_iterator_tag>::copy<Wire*>(Wire* const*, Wire* const*, Wire**)
 [133] OR::gateOutput()      [122] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [186] double* std::__copy<true, std::random_access_iterator_tag>::copy<double>(double const*, double const*, double*)
 [209] OR::OR(std::string)   [123] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(int const&) const [74] int* std::__copy<true, std::random_access_iterator_tag>::copy<int>(int const*, int const*, int*)
 [164] AND::gateOutput(Wire*) [173] std::_Vector_base<double, std::allocator<double> >::get_allocator() const [187] std::vector<Gate*, std::allocator<Gate*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, Gate* const&)
 [232] AND::gateOutput()     [174] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [104] std::vector<Gate*, std::allocator<Gate*> >::end()
 [233] AND::AND(std::string) [142] std::vector<Gate*, std::allocator<Gate*> >::end() const [11] std::vector<Gate*, std::allocator<Gate*> >::begin()
  [59] NOT::gateOutput(Wire*) [143] std::vector<Gate*, std::allocator<Gate*> >::size() const [126] std::vector<Gate*, std::allocator<Gate*> >::push_back(Gate* const&)
 [234] NOT::gateOutput()     [144] std::vector<Gate*, std::allocator<Gate*> >::begin() const [278] std::vector<Gate*, std::allocator<Gate*> >::vector(std::allocator<Gate*> const&)
 [204] NOT::NOT(std::string) [175] std::vector<Gate*, std::allocator<Gate*> >::max_size() const [279] std::vector<Gate*, std::allocator<Gate*> >::~vector()
 [205] Gate::setWireOne(Wire*) [46] std::vector<Wire*, std::allocator<Wire*> >::end() const [14] std::vector<Gate*, std::allocator<Gate*> >::operator[](unsigned int)
 [110] Gate::setWireOut(Wire*) [47] std::vector<Wire*, std::allocator<Wire*> >::size() const [156] std::vector<Wire*, std::allocator<Wire*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, Wire* const&)
 [114] Gate::setWireZero(Wire*) [48] std::vector<Wire*, std::allocator<Wire*> >::begin() const [88] std::vector<Wire*, std::allocator<Wire*> >::end()
  [19] Gate::get_gateName()  [145] std::vector<Wire*, std::allocator<Wire*> >::max_size() const [24] std::vector<Wire*, std::allocator<Wire*> >::begin()
 [111] Gate::get_OutputWire() [248] std::vector<std::string, std::allocator<std::string> >::end() const [98] std::vector<Wire*, std::allocator<Wire*> >::push_back(Wire* const&)
 [115] Gate::Gate(std::string) [249] std::vector<std::string, std::allocator<std::string> >::size() const [225] std::vector<Wire*, std::allocator<Wire*> >::vector(std::allocator<Wire*> const&)
  [29] Wire::get_charge()    [250] std::vector<std::string, std::allocator<std::string> >::begin() const [226] std::vector<Wire*, std::allocator<Wire*> >::~vector()
  [30] Wire::set_charge(bool) [100] std::vector<double, std::allocator<double> >::end() const [27] std::vector<Wire*, std::allocator<Wire*> >::operator[](unsigned int)
 [112] Wire::set_sourceGate(Gate*) [176] std::vector<double, std::allocator<double> >::size() const [36] std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin()
  [94] Wire::set_destinationGate(Gate*) [101] std::vector<double, std::allocator<double> >::begin() const [280] std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned int, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&)
  [40] Wire::get_sourceGatepointer() [66] std::vector<int, std::allocator<int> >::end() const [281] std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector()
  [95] Wire::get_name()       [67] std::vector<int, std::allocator<int> >::size() const [37] std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned int)
  [20] Wire::get_type()       [68] std::vector<int, std::allocator<int> >::begin() const [282] std::vector<std::string, std::allocator<std::string> >::vector(std::allocator<std::string> const&)
 [235] Wire::set_name(std::string) [124] std::vector<int, std::allocator<int> >::max_size() const [283] std::vector<std::string, std::allocator<std::string> >::~vector()
  [96] Wire::Wire(std::string, std::string) [71] std::allocator<Gate*>::allocator(std::allocator<Gate*> const&) [38] std::vector<double, std::allocator<double> >::begin()
 [236] Board::Parse()        [251] std::allocator<Gate*>::allocator() [188] std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&)
 [237] Board::Print()        [252] std::allocator<Gate*>::allocator(std::allocator<Gate*> const&) [284] std::vector<double, std::allocator<double> >::vector(unsigned int, double const&, std::allocator<double> const&)
 [165] Board::Binary(int, std::vector<int, std::allocator<int> >&) [69] std::allocator<Gate*>::~allocator() [157] std::vector<double, std::allocator<double> >::~vector()
 [210] Board::setFile(std::string) [253] std::allocator<Gate*>::~allocator() [39] std::vector<double, std::allocator<double> >::operator[](unsigned int)
 [238] Board::Board()         [57] std::allocator<Wire*>::allocator(std::allocator<Wire*> const&) [127] std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [239] Board::~Board()       [215] std::allocator<Wire*>::allocator() [75] std::vector<int, std::allocator<int> >::end()
 [166] __gnu_cxx::new_allocator<Gate*>::deallocate(Gate**, unsigned int) [216] std::allocator<Wire*>::allocator(std::allocator<Wire*> const&) [76] std::vector<int, std::allocator<int> >::begin()
 [167] __gnu_cxx::new_allocator<Gate*>::allocate(unsigned int, void const*) [56] std::allocator<Wire*>::~allocator() [128] std::vector<int, std::allocator<int> >::push_back(int const&)
 [116] __gnu_cxx::new_allocator<Gate*>::construct(Gate**, Gate* const&) [217] std::allocator<Wire*>::~allocator() [189] std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&)
  [64] __gnu_cxx::new_allocator<Gate*>::new_allocator(__gnu_cxx::new_allocator<Gate*> const&) [254] std::allocator<std::string>::allocator(std::allocator<std::string> const&) [190] std::vector<int, std::allocator<int> >::~vector()
 [240] __gnu_cxx::new_allocator<Gate*>::new_allocator() [255] std::allocator<std::string>::allocator() [129] std::vector<int, std::allocator<int> >::operator[](unsigned int)
  [62] __gnu_cxx::new_allocator<Gate*>::~new_allocator() [256] std::allocator<std::string>::allocator(std::allocator<std::string> const&) [285] double* std::__fill_n<true>::fill_n<double*, unsigned int, double>(double*, unsigned int, double const&)
 [134] __gnu_cxx::new_allocator<Wire*>::deallocate(Wire**, unsigned int) [218] std::allocator<std::string>::~allocator() [191] void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&)
 [135] __gnu_cxx::new_allocator<Wire*>::allocate(unsigned int, void const*) [257] std::allocator<std::string>::~allocator() [192] double* std::__copy_aux<double const*, double*>(double const*, double const*, double*)
  [97] __gnu_cxx::new_allocator<Wire*>::construct(Wire**, Wire* const&) [219] std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&) [105] Gate** std::__copy_aux<Gate**, Gate**>(Gate**, Gate**, Gate**)
  [54] __gnu_cxx::new_allocator<Wire*>::new_allocator(__gnu_cxx::new_allocator<Wire*> const&) [258] std::allocator<std::vector<double, std::allocator<double> > >::allocator() [89] Wire** std::__copy_aux<Wire**, Wire**>(Wire**, Wire**, Wire**)
 [211] __gnu_cxx::new_allocator<Wire*>::new_allocator() [259] std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&) [77] int* std::__copy_aux<int*, int*>(int*, int*, int*)
  [52] __gnu_cxx::new_allocator<Wire*>::~new_allocator() [208] std::allocator<std::vector<double, std::allocator<double> > >::~allocator() [193] void std::__destroy_aux<__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > > >(__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __true_type)
 [212] __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [260] std::allocator<std::vector<double, std::allocator<double> > >::~allocator() [158] void std::__destroy_aux<__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > >(__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __true_type)
 [241] __gnu_cxx::new_allocator<std::string>::new_allocator() [70] std::allocator<double>::allocator(std::allocator<double> const&) [130] void std::__destroy_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __true_type)
 [206] __gnu_cxx::new_allocator<std::string>::~new_allocator() [261] std::allocator<double>::allocator() [286] void std::__destroy_aux<Gate**>(Gate**, Gate**, __true_type)
 [242] __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::deallocate(std::vector<double, std::allocator<double> >*, unsigned int) [146] std::allocator<double>::allocator(std::allocator<double> const&) [227] void std::__destroy_aux<Wire**>(Wire**, Wire**, __true_type)
 [243] __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned int, void const*) [63] std::allocator<double>::~allocator() [287] void std::__destroy_aux<std::string*>(std::string*, std::string*, __false_type)
 [207] __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > > const&) [147] std::allocator<double>::~allocator() [288] void std::__destroy_aux<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, __false_type)
 [244] __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator() [50] std::allocator<int>::allocator(std::allocator<int> const&) [159] void std::__destroy_aux<double*>(double*, double*, __true_type)
 [168] __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::~new_allocator() [177] std::allocator<int>::allocator() [194] void std::__destroy_aux<int*>(int*, int*, __true_type)
 [136] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned int) [178] std::allocator<int>::allocator(std::allocator<int> const&) [195] double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
 [137] __gnu_cxx::new_allocator<double>::allocate(unsigned int, void const*) [44] std::allocator<int>::~allocator() [106] __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > > >(__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >)
  [55] __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [179] std::allocator<int>::~allocator() [90] __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > >(__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >)
 [245] __gnu_cxx::new_allocator<double>::new_allocator() [180] std::_Vector_base<Gate*, std::allocator<Gate*> >::_M_allocate(unsigned int) [78] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  [53] __gnu_cxx::new_allocator<double>::~new_allocator() [262] std::_Vector_base<Gate*, std::allocator<Gate*> >::_Vector_impl::_Vector_impl(std::allocator<Gate*> const&) [289] void std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned int, std::vector<double, std::allocator<double> > const&)
 [117] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) [263] std::_Vector_base<Gate*, std::allocator<Gate*> >::_Vector_impl::~_Vector_impl() [290] void std::uninitialized_fill_n<double*, unsigned int, double>(double*, unsigned int, double const&)
 [118] __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [148] std::_Vector_base<Gate*, std::allocator<Gate*> >::_M_deallocate(Gate**, unsigned int) [196] double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>)
 [119] __gnu_cxx::new_allocator<int>::construct(int*, int const&) [72] std::_Vector_base<Gate*, std::allocator<Gate*> >::_M_get_Tp_allocator() [107] __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > > std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, Gate*>(__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, std::allocator<Gate*>)
  [43] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [264] std::_Vector_base<Gate*, std::allocator<Gate*> >::_Vector_base(std::allocator<Gate*> const&) [91] __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, Wire*>(__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, std::allocator<Wire*>)
 [169] __gnu_cxx::new_allocator<int>::new_allocator() [265] std::_Vector_base<Gate*, std::allocator<Gate*> >::~_Vector_base() [79] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>)
  [31] __gnu_cxx::new_allocator<int>::~new_allocator() [149] std::_Vector_base<Wire*, std::allocator<Wire*> >::_M_allocate(unsigned int) [197] double* std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, __true_type)
  [82] __gnu_cxx::__normal_iterator<Gate* const*, std::vector<Gate*, std::allocator<Gate*> > >::__normal_iterator(Gate* const* const&) [220] std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_impl::_Vector_impl(std::allocator<Wire*> const&) [108] __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > > std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > > >(__gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __gnu_cxx::__normal_iterator<Gate**, std::vector<Gate*, std::allocator<Gate*> > >, __true_type)
  [21] __gnu_cxx::__normal_iterator<Wire* const*, std::vector<Wire*, std::allocator<Wire*> > >::__normal_iterator(Wire* const* const&) [221] std::_Vector_base<Wire*, std::allocator<Wire*> >::_Vector_impl::~_Vector_impl() [92] __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > >(__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __true_type)
